,input,acp,output
355,"Once the date range is selected, the LHCP can see the patient name; patient phone number; personal representative (name and phone number), if applicable; and the blood pressure, glucose levels, height, weight, and pedometer readings as well as whom reported the data (patient, UAP name, personal representative name) for that date range.",1,{decision: allow; subject: lhcp; action: see; resource: height; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: weight; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: patient name; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: phone number; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: personal representative; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: blood pressure; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: glucose level; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: pedometer reading; purpose: none; condition: once the date range is selected | decision: allow; subject: lhcp; action: see; resource: person; purpose: none; condition: once the date range is selected}
356,"After a message is sent, the LHCP is directed to to his or her message outbox.",1,{decision: allow; subject: none; action: direct; resource: lhcp; purpose: none; condition: after a message is sent}
357,HCPs can return to an office visit and modify any patient specific instruction information or delete one or more patient specific instructions .,1,{decision: allow; subject: hcp; action: return; resource: office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: modify; resource: information; purpose: none; condition: none | decision: allow; subject: hcp; action: delete; resource: instruction; purpose: none; condition: none}
358,The patient has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: patient; action: authenticate; resource: patient; condition: none; purpose: none}
359,"The Lab Technician sees a list of all lab procedures assigned to him or her that have a status of received, followed by a list of lab procedures that remain in transit.",1,{decision: allow; subject: lab technician; action: see; resource: list of all lab procedures; purpose: none; condition: none | decision: allow; subject: lab technician; action: see; resource: list of lab procedures that remain in transit; purpose: none; condition: none}
360,The HCP enters a patient as a new user of iTrust Medical Records system.,1,{decision: allow; subject: hcp; action: enter; resource: patient; purpose: none; condition: none}
361,An HCP can create a lab procedure for a given office visit.,1,{decision: allow; subject: hcp; action: create; resource: lab procedure; purpose: none; condition: none}
362,The iTrust user has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: itrust user; action: authenticate; resource: itrust user; condition: none; purpose: none}
363,The HCP can add the prescription to the list of medications (UC37).,1,{decision: allow; subject: hcp; action: add; resource: prescription; purpose: none; condition: none}
364,The LHCP requests a comprehensive patient report for a particular patient .,1,{decision: allow; subject: lhcp; action: request; resource: patient report; purpose: none; condition: none}
365,The patient chooses one or more drug(s) for which to report the adverse event.,1,{decision: allow; subject: patient; action: choose; resource: drug; purpose: report the adverse event; condition: none}
366,"The patient may sort the list of referrals by receiving HCP name, time generated, possibly and possibly priority.",1,{decision: allow; subject: patient; action: sort; resource: list of referrals; purpose: none; condition: none}
367,The Lab Technician enters the lab procedure numerical result and confidence interval for the lab procedure with the status of testing.,1,{decision: allow; subject: lab technician; action: enter; resource: lab procedure numerical result; purpose: none; condition: none | decision: allow; subject: lab technician; action: enter; resource: confidence interval; purpose: none; condition: none}
368,The Patient chooses to request an appointment with an LHCP.,1,{decision: allow; subject: patient; action: request; resource: appointment; purpose: none; condition: none}
369,"The health care personnel may enter or edit personal health information including editing historical values from Data Format 6.4.1, 6.4.2, 6.4.3, and 6.4.4, immunizations, and office visit information (date, diagnoses, medication, name of attending physician but not notes, laboratory procedures), family history (the MIDs of the patient's mother and father), Body Mass Index (BMI) , and drug allergies .",1,{decision: allow; subject: health care personnel; action: enter; resource: health information; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: historical value; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: immunization; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: office visit information; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: family history; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: body mass index; purpose: none; condition: none | decision: allow; subject: health care personnel; action: enter; resource: drug allergy; purpose: none; condition: none}
370,"The user provides a zip code  or a hospital code and an (optional) physician type (from a pull-down list: see data format 6.2 - general, surgeon, heart specialist, pediatrician, OB or GYN).",1,{decision: allow; subject: user; action: provide; resource: zip code; purpose: none; condition: none | decision: allow; subject: user; action: provide; resource: hospital code; purpose: none; condition: none | decision: allow; subject: user; action: provide; resource: physician type; purpose: none; condition: none}
371,"The user selects an appointment from the calendar to read its details by clicking the ""Read Details"" link beside or below the appointment type name displayed for the appointment, and then the details for the appointment shall be displayed in a new page, including the appointment type, the appointment date and start time, comment, and the name of either the patient (only for the user being an LHCP) or the LHCP (only for the user being a patient).",1,{decision: allow; subject: user; action: select; resource: appointment; purpose: read its details; condition: none | decision: allow; subject: user; action: click; resource: read details link; purpose: none; condition: none}
372,The LHCP is notified if a new or edited appointment time conflicts with another existing appointment .,1,{decision: allow; subject: none; action: notify; resource: lhcp; purpose: none; condition: new or edited appointment time conflicts with another existing appointment}
373,LHCPs can edit or delete future appointments .,1,{decision: allow; subject: lhcps; action: edit; resource: appointment; purpose: none; condition: none | decision: allow; subject: lhcp; action: delete; resource: appointment; purpose: none; condition: none}
374,Upon notice of allergies possibly and possibly interactions the HCP must either choose to proceed with the prescription  or cancel the prescription and remain on the office visit page.,1,{decision: allow; subject: hcp; action: proceed; resource: prescription; purpose: none; condition: upon notice of allergies possibly and possibly interactions | decision: allow; subject: hcp; action: cancel; resource: prescription; purpose: none; condition: upon notice of allergies possibly and possibly interactions | decision: allow; subject: hcp; action: remain; resource: office visit page; purpose: none; condition: upon notice of allergies possibly and possibly interactions}
375,The HCP types an invalid diagnosis code and is prompted to try again.,1,{decision: allow; subject: hcp; action: type; resource: invalid diagnosis code; condition: none; purpose: none | decision: allow; subject: hcp; action: try; resource: again; condition: none; purpose: none}
376,The HCP is asked to confirm the decision to cancel the referral.,1,{decision: allow; subject: hcp; action: confirm; resource: decision; purpose: cancel the referral; condition: none}
377,The user can choose any diagnosis code  and type in the desired patient zip code  and a start and end date .,1,{decision: allow; subject: user; action: choose; resource: diagnosis code; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: zip code; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: start date; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: end date; purpose: none; condition: none}
378,The administrator types an invalid ID and is prompted to try again.,1,{decision: allow; subject: administrator; action: type; resource: invalid id; condition: none; purpose: none | decision: allow; subject: administrator; action: try; resource: again; condition: none; purpose: none}
379,"When the HCP selects the ""Other"" reason, the HCP shall enter free-style text to provide the details for ""Other"" reasons.",1,"{decision: allow; subject: hcp; action: enter; resource: text; purpose: provide the details for ""other"" reasons; condition: when the HCP selects the other reason}"
380,"The patient or representative opens the message to which he or she wishes to reply , and then clicks the reply link above the message text.",1,{decision: allow; subject: patient; action: open; resource: message; purpose: reply; condition: none | decision: allow; subject: representative; action: open; resource: message; purpose: reply; condition: none | decision: allow; subject: patient; action: click; resource: reply link; purpose: none; condition: none | decision: allow; subject: representative; action: click; resource: reply link; purpose: none; condition: none}
381,An LHCP selects to view additional information for a patient.,1,{decision: allow; subject: lhcp; action: view; resource: information; purpose: none; condition: none}
382,"By default, the messages in the message inbox or outbox should be ordered by timestamp, the most recent first.",1,{decision: allow; subject: none; action: order; resource: message; purpose: none; condition: by default}
383,And HCP chooses to add  or edit  patient specific instructions.,1,{decision: allow; subject: hcp; action: add; resource: instruction; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: instruction; purpose: none; condition: none}
384,Note that the administrator is not allowed through the system interface to delete an existing entry or modify the hospital ID number in an existing entry.,1,{decision: deny; subject: administrator; action: delete; resource: entry; purpose: none; condition: none | decision: deny; subject: administrator; action: modify; resource: hospital id number; purpose: none; condition: none}
385,Patient MID should be the number assigned when the patient is added to the system and cannot be edited.,1,{decision: allow; subject: none; action: assign; resource: mid; purpose: none; condition: when the patient is added to the system | decision: deny; subject: none; action: edit; resource: mid; purpose: none; condition: none}
386,"On the associated office visit page, the patient can see the current status of the lab procedure, the HCP name, and the timestamp.",1,{decision: allow; subject: patient; action: see; resource: timestamp; purpose: none; condition: none | decision: allow; subject: patient; action: see; resource: status of the lab procedure; purpose: none; condition: none | decision: allow; subject: patient; action: see; resource: hcp name; purpose: none; condition: none}
387,"He or she can report the height, weight, possibly and possibly pedometer readings  for the patient.",1,{decision: allow; subject: he; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: he; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: he; action: report; resource: pedometer reading; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: pedometer readings; purpose: none; condition: none}
388,Note that the administrator is not allowed through the system interface to delete an existing entry or modify the appointment type name in an existing entry.,1,{decision: deny; subject: administrator; action: delete; resource: entry; purpose: none; condition: none | decision: deny; subject: administrator; action: modify; resource: appointment type name; purpose: none; condition: none}
389,The administrator may choose to upload a file containing LOINC code information .,1,{decision: allow; subject: administrator; action: upload; resource: file; purpose: none; condition: none}
390,The administrator has authenticated himself or herself in the iTrust Medical Records system (UC2).,1,{decision: allow; subject: administrator; action: authenticate; resource: administrator; condition: none; purpose: none}
391,"He or she can report his or her daily height (in the format of digits XXXX with the units of ""feet""), daily weight (in the format of digits X with units of ""lbs""), possibly and possibly pedometer readings (in the format of up to 10 digits of integer with units of ""footsteps"") .",1,{decision: allow; subject: he; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: he; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: he; action: report; resource: pedometer reading; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: she; action: report; resource: pedometer reading; purpose: none; condition: none}
392,"The patient or representative enters the text of the response message (up to 1000 characters) he or she wishes to send, then clicks the send button.",1,{decision: allow; subject: patient; action: enter; resource: text; purpose: send; condition: none | decision: allow; subject: representative; action: enter; resource: text; purpose: send; condition: none}
393,An LHCP or patient or representative can modify and save his or her message displaying filter  or view his or her message inbox  including only the messages satisfying the specified filtering criteria in the saved filter.,1,{decision: allow; subject: lhcp; action: modify; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: patient; action: modify; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: representative; action: modify; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: lhcp; action: save; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: patient; action: save; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: representative; action: save; resource: message displaying filter; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: message inbox; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: message inbox; purpose: none; condition: none | decision: allow; subject: representative; action: view; resource: message inbox; purpose: none; condition: none}
394,Demographic information is entered possibly and possibly edited .,1,{decision: allow; subject: none; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: none; action: enter; resource: demographic information; purpose: none; condition: none}
395,An HCP chooses to refer a patient to another receiving HCP through the referral feature on a patient's office visit page (UC11).,1,{decision: allow; subject: hcp; action: refer; resource: patient; purpose: none; condition: none}
396,"Upon recording the results of the lab procedure, the status is updated to pending.",1,{decision: allow; subject: none; action: update; resource: status; purpose: none; condition: upon recording the results of the lab procedure}
397,"A user (a patient, patient representative, or LHCP) can sort messages in his or her message inbox by either the sender's last name or timestamp (but not both) in either ascending or descending order (where timestamps in descending order would have the most recent first).",1,{decision: allow; subject: lhcp; action: sort; resource: message; purpose: none; condition: none | decision: allow; subject: patient; action: sort; resource: message; purpose: none; condition: none | decision: allow; subject: patient representative; action: sort; resource: message; purpose: none; condition: none}
398,The administrator has chosen the same drug from both lists.,1,{decision: allow; subject: administrator; action: choose; resource: drug; purpose: none; condition: none}
399,"The HCP chooses ""Potential Prescription-Renewals"" and is presented with a list of patients  that satisfy all of the three conditions: (1) patients for whom the HCP is a DLHCP, (2) special-diagnosis-history patients , (3) patients whose prescriptions will expire within 7 days (including the 7th day) from the current date.",1,{decision: allow; subject: hcp; action: choose; resource: potential prescription-renewals; purpose: none; condition: none}
400,A sending HCP views a list of previously sent patient referrals.,1,{decision: allow; subject: sending hcp; action: view; resource: list of previously sent patient referrals; purpose: none; condition: none}
401,The patient is also provided with the option to send a message to the receiving HCP to request that an appointment be scheduled.,1,{decision: allow; subject: patient; action: send; resource: message; purpose: request that an appointment be scheduled; condition: none}
402,An LHCP has authenticated him or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: lhcp; action: authenticate; resource: lhcp; condition: none; purpose: none}
403,The patient can select a diagnosis and will be presented with the LHCPs in the patient's living area (based upon the first three numbers of their zip code) who have handled this diagnosis in the last three years.,1,{decision: allow; subject: patient; action: select; resource: diagnosis; purpose: none; condition: none}
404,The administrator types an invalid hospital name and is prompted to try again.,1,{decision: allow; subject: administrator; action: type; resource: invalid hospital name; condition: none; purpose: none | decision: allow; subject: administrator; action: try; resource: again; condition: none; purpose: none}
405,A patient has authenticated him or herself in the iTrust Medical Records system (UC2).,1,{decision: allow; subject: patient; action: authenticate; resource: patient; condition: none; purpose: none}
406,An LHCP views the number of submitted weight or pedometer data monitoring reports of his or her patients for the current date.,1,{decision: allow; subject: lhcp; action: view; resource: weight monitoring report; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: pedometer data monitoring report; purpose: none; condition: none}
407,An LHCP chooses to view the physiologic data monitoring details.,1,{decision: allow; subject: lhcp; action: view; resource: physiologic data monitoring detail; purpose: none; condition: none}
408,HCP must enter the MID of a patient and then enter or edit demographic information with the exception of the patient's security question or password according to data format 6.1.,1,{decision: allow; subject: hcp; action: enter; resource: mid; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: demographic information; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: demographic information; purpose: none; condition: none | decision: deny; subject: hcp; action: enter; resource: security question; purpose: none; condition: none | decision: deny; subject: hcp; action: edit; resource: security question; purpose: none; condition: none | decision: deny; subject: hcp; action: enter; resource: password; purpose: none; condition: none | decision: deny; subject: hcp; action: edit; resource: password; purpose: none; condition: none}
409,The LHCP can download an XML-formatted document containing the results of the group report.,1,{decision: allow; subject: lhcp; action: download; resource: document; purpose: none; condition: none}
410,An LHCP has authenticated him or herself in the iTrust Medical Records system (UC2).,1,{decision: allow; subject: lhcp; action: authenticate; resource: lhcp; condition: none; purpose: none}
411,The iTrust HCP has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: itrust hcp; action: authenticate; resource: itrust hcp; condition: none; purpose: none}
412,An email notification is sent .,1,{decision: allow; subject: none; action: send; resource: email notification; purpose: none; condition: none}
413,"If the requested appointment time does not conflict with any existing appointment for the LHCP, the request is saved.",1,{decision: allow; subject: none; action: save; resource: request; purpose: none; condition: requested appointment time does not conflict with any existing appointment for the lhcp}
414,The HCP selects a different Lab Technician.,1,{decision: allow; subject: hcp; action: select; resource: lab technician; purpose: none; condition: none}
415,Patient specific instructions are listed for a patient.,1,{decision: allow; subject: none; action: list; resource: instruction; purpose: none; condition: none}
416,"If the lab procedure status is marked as completed, the patient can see the results and the HCP-provided comments.",1,{decision: allow; subject: patient; action: see; resource: result; purpose: none; condition: lab procedure status is marked as completed | decision: allow; subject: patient; action: see; resource: comment; purpose: none; condition: lab procedure status is marked as completed}
417,"Each appointment request is listed as being pending, approved, or rejected.",1,{decision: allow; subject: none; action: list; resource: appointment request; purpose: none; condition: none}
418,The information is view or editied .,1,{decision: allow; subject: none; action: view; resource: information; purpose: none; condition: none | decision: allow; subject: none; action: edit; resource: information; purpose: none; condition: none}
419,The iTrust user (patient or PHA) has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: patient; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: pha; condition: none; purpose: none}
420,"An LHCP views a list of his or her upcoming appointments for the current date (sorted by time, soonest upcoming first), with each appointment displayed in the format 'HH:MM AM or PM - AppointmentType'.",1,{decision: allow; subject: lhcp; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none}
421,An LHCP views a list of pending appointment requests.,1,{decision: allow; subject: lhcp; action: view; resource: list of pending appointment requests; purpose: none; condition: none}
422,The data in the database is analyzed according to the risk factors for the disease to determine if the patient exhibits one or more risk factors.,1,{decision: allow; subject: none; action: analyze; resource: data; purpose: determine if the patient exhibits one or more risk factors; condition: none}
423,Designated Licensed Health Care Professional (DLHCP): A licensed health care professional that is allowed by a particular patient to view all approved medical records.,1,{decision: allow; subject: designated licensed health care professional; action: view; resource: medical record; purpose: none; condition: none}
424,"The system shall enable the administrator to add a new entry for a hospital, or modify the hospital name in an existing entry.",1,{decision: allow; subject: administrator; action: add; resource: entry; purpose: none; condition: none | decision: allow; subject: administrator; action: modify; resource: hospital name; purpose: none; condition: none}
425,"The patient or personal health representative can see patient personal health information (including historical values), immunizations, and office visit information (date, diagnoses, medication, name of attending physician but not notes, laboratory procedures) for (a) their own records and (b) the records for whom the user is a personal representative.",1,{decision: allow; subject: patient; action: see; resource: personal health information; purpose: their own records; condition: none | decision: allow; subject: patient; action: see; resource: office visit information; purpose: their own records; condition: none | decision: allow; subject: patient; action: see; resource: immunization; purpose: their own records; condition: none | decision: allow; subject: patient; action: see; resource: personal health information; purpose: records for whom the user is a personal representative; condition: none | decision: allow; subject: patient; action: see; resource: office visit information; purpose: records for whom the user is a personal representative; condition: none | decision: allow; subject: patient; action: see; resource: immunization; purpose: records for whom the user is a personal representative; condition: none | decision: allow; subject: personal health representative; action: see; resource: personal health information; purpose: their own records; condition: none | decision: allow; subject: personal health representative; action: see; resource: office visit information; purpose: their own records; condition: none | decision: allow; subject: personal health representative; action: see; resource: immunization; purpose: their own records; condition: none | decision: allow; subject: personal health representative; action: see; resource: personal health information; purpose: records for whom the user is a personal representative; condition: none | decision: allow; subject: personal health representative; action: see; resource: office visit information; purpose: records for whom the user is a personal representative; condition: none | decision: allow; subject: personal health representative; action: see; resource: immunization; purpose: records for whom the user is a personal representative; condition: none}
426,"The input data and a timestamp and the fact that the status was reported by ""patient representative"" and their MID are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: mid; purpose: none; condition: none}
427,An HCP can view a previously created lab procedure for a given office visit .,1,{decision: allow; subject: hcp; action: view; resource: lab procedure; purpose: none; condition: none}
428,A Lab Technician can update the status of a lab procedure to received.,1,{decision: allow; subject: lab technician; action: update; resource: status of a lab procedure; purpose: none; condition: none}
429, The privacy policy should follow the template provided here.,1,{decision: allow; subject: privacy policy; action: follow; resource: template; condition: none; purpose: none}
430,"The iTrust user (LHCP, UAP, or patient) has been authenticated in the iTrust Medical Records system (UC3).",1,{decision: allow; subject: none; action: authenticate; resource: uap; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: lhcp; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: patient; condition: none; purpose: none}
431,The implementation shall adhere to the Java Coding Standards.,1,{decision: allow; subject: implementation; action: adhere; resource: java coding standard; condition: none; purpose: none}
432,"Privacy laws require, however, that a person should have full access to any information stored about them (unless the well-being of a third party would be jeopardised by revealing the information).",1,{decision: allow; subject: person; action: access; resource: information; purpose: none; condition: unless well being of a third party would not be jeopardised}
